timestamp,t_in,t_out,q_heat_w,q_people_w,co2
2026-03-30 11:45:00,29.288032253053093,12.001969026035745,4755.059044469892,400.0,521.7888911380247
2026-03-30 12:00:00,29.574147387526818,12.390033583530643,5231.78991647538,1100.0,624.8082712792855
2026-03-30 12:15:00,29.952287845506802,12.442905793570056,5571.487684627973,1100.0,592.0635603697381
2026-03-30 12:30:00,30.217107101008374,12.729484984763088,5073.29022931431,900.0,582.4604915612986
2026-03-30 12:45:00,30.552185023010637,13.035207325965594,5116.621627131549,400.0,508.68279177964837
2026-03-30 13:00:00,30.89949018683895,12.593883215375087,4901.428046220888,600.0,525.9832114181843
2026-03-30 13:15:00,30.958933897035998,13.101734156919614,4637.957335782637,400.0,510.7534644658585
2026-03-30 13:30:00,31.211143609156604,13.203864196926455,4879.456127393955,400.0,519.990062179284
2026-03-30 13:45:00,31.43294499273558,13.28080870904204,4781.42095178025,500.0,516.3074571232753
2026-03-30 14:00:00,31.802025708815282,13.497086456077335,4710.599084716997,800.0,572.691207509519
2026-03-30 14:15:00,32.01461046893316,14.114521813256264,5344.47198839913,400.0,502.6734121816285
2026-03-30 14:30:00,32.28990969823554,13.471634382872338,5054.572503605154,1100.0,609.6247038105626
2026-03-30 14:45:00,32.53675753522094,14.06591624798168,5075.937516122796,700.0,566.8191490733603
2026-03-30 15:00:00,32.72733311018519,13.293187183288264,4938.19552696075,600.0,535.6595374391054
2026-03-30 15:15:00,32.98948887892079,13.69871744480532,4965.425783511313,800.0,573.697699912085
2026-03-30 15:30:00,33.381914213968805,13.827707985227361,5192.9101364478665,1000.0,585.0302550715121
2026-03-30 15:45:00,33.552264436743016,13.91314845095334,4993.532576260957,600.0,554.898540491159
2026-03-30 16:00:00,33.67370927401786,13.88797719247863,5106.138787604947,400.0,514.821219570452
2026-03-30 16:15:00,33.95312939670004,13.82918577330894,4960.799140430997,400.0,508.54000125879793
2026-03-30 16:30:00,34.06190695964171,13.382787085151612,4931.569421853591,1000.0,604.6043720799992
2026-03-30 16:45:00,34.15681237921187,13.225065220700685,4718.617166879628,400.0,498.7214445684175
2026-03-30 17:00:00,34.424815937053744,13.478250061659592,4604.450187526574,900.0,594.4602459340213
2026-03-30 17:15:00,34.594747579418865,13.00193240099585,4947.68761978672,700.0,552.4081217960286
2026-03-30 17:30:00,34.74357730362397,12.497202947967882,5011.299338398647,1000.0,598.3674438796126
2026-03-30 17:45:00,34.77436074080508,12.343441695058269,4742.773992658242,400.0,506.06675508027615
2026-03-30 18:00:00,34.630360361253146,12.194932922920355,2993.1050269930734,100.0,460.3547887780353
2026-03-30 18:15:00,34.529134252720205,12.39203612285046,3010.7505125981006,100.0,470.5573648930273
2026-03-30 18:30:00,34.29339541905679,12.043535096764288,2568.7983987881244,0.0,452.0472548008338
2026-03-30 18:45:00,34.076426142169005,11.952754746631474,2816.9750681040996,0.0,455.2139851312243
2026-03-30 19:00:00,33.86526690656678,11.350255323016222,3081.452778747094,0.0,449.92964248411545
2026-03-30 19:15:00,33.802698198155504,11.248024081068126,3077.411745879149,100.0,469.10559848861743
2026-03-30 19:30:00,33.65618338389972,11.100614146943657,2769.2650167200477,100.0,461.6492100485997
2026-03-30 19:45:00,33.376255878332685,10.524326996325323,3031.689610099947,100.0,482.83785473127637
2026-03-30 20:00:00,33.3300292529341,10.451386903436207,3204.4814450720946,0.0,437.456556668556
2026-03-30 20:15:00,33.15588429331765,9.807369216813,3155.4145917981796,0.0,460.0874985885039
2026-03-30 20:30:00,32.99049895690078,9.584356391173548,2980.9428425972133,100.0,475.94325960576776
2026-03-30 20:45:00,32.795651301414956,9.263191082583855,2906.4047373351414,100.0,458.18272955227525
2026-03-30 21:00:00,32.50201486071307,8.70190827810311,2874.1311031330993,100.0,482.83418888444777
2026-03-30 21:15:00,32.28378606477572,8.889606912557278,3093.5639565819315,0.0,457.96392226356255
2026-03-30 21:30:00,32.14631006755408,8.286856206643114,3039.0207946285777,0.0,457.7691120545833
2026-03-30 21:45:00,32.039263893633354,8.118287108588708,3125.88080122044,100.0,465.224177496207
2026-03-30 22:00:00,31.55306863467684,7.949706579903909,1526.3747626242305,100.0,463.26219073425057
2026-03-30 22:15:00,31.15384317138727,7.635831032040595,1663.7527900694884,0.0,448.3247293836831
2026-03-30 22:30:00,30.68869415074826,7.404661618191136,1518.91850659154,100.0,468.1242447705561
2026-03-30 22:45:00,30.476129786902078,6.886770614770632,1656.9377432263373,0.0,461.20949020027115
2026-03-30 23:00:00,30.04145352441452,6.509968091104934,1674.1645540733277,0.0,451.45051374289136
2026-03-30 23:15:00,29.606676187454905,6.344289435362481,1339.0946739550373,100.0,457.7084510149017
2026-03-30 23:30:00,29.146690591737425,5.605046877627882,1138.3711906258509,100.0,471.5954164990798
2026-03-30 23:45:00,28.764402696103073,5.433088848226837,1808.6985712029107,100.0,472.36920597115835
2026-03-31 00:00:00,28.327055240391896,5.240403434062986,1551.3317461424524,0.0,455.2372762275823
2026-03-31 00:15:00,27.88387585181741,5.1230671730068815,1157.1028209007757,100.0,470.9639912521999
2026-03-31 00:30:00,27.470873560781445,5.343195576997708,1357.2361005562577,100.0,462.83257495873755
2026-03-31 00:45:00,27.26351962803455,4.76952394991663,1654.3748584739656,100.0,457.56808666295535
2026-03-31 01:00:00,26.77742175030215,4.763320884515992,1444.0646337734215,0.0,443.05445255487376
2026-03-31 01:15:00,26.35709845123189,5.120576884273014,1397.5877161361745,100.0,451.9162940123371
2026-03-31 01:30:00,26.08407521855087,4.497064449564029,1780.1763720625934,100.0,466.8955888923676
2026-03-31 01:45:00,25.632702832207798,4.718007581065946,1290.542570723238,100.0,464.33240973418725
2026-03-31 02:00:00,25.382675818648313,4.129643726025688,1340.3693284490332,0.0,446.48009836376235
2026-03-31 02:15:00,24.94254212401793,4.281646749077376,1542.2772950096535,100.0,441.35504940523947
2026-03-31 02:30:00,24.67577120650658,4.012710719667403,1578.0909864107764,0.0,440.02146024244666
2026-03-31 02:45:00,24.395157348523885,4.171564619778819,1599.2686068681462,0.0,458.9667252112253
2026-03-31 03:00:00,24.082086277238563,4.522178740079645,1682.2476089137895,100.0,459.68299199949496
2026-03-31 03:15:00,23.75486242985915,3.770001663000852,1539.7157241363034,0.0,452.88473342125474
2026-03-31 03:30:00,23.47323220937183,4.457889619411482,1597.876787787682,100.0,453.87451656019795
2026-03-31 03:45:00,23.177695993088392,4.459363221032144,1448.1581481369833,0.0,461.50964385887386
2026-03-31 04:00:00,22.87233962140723,4.291163987522278,1512.5396606473428,100.0,463.8477787195626
2026-03-31 04:15:00,22.604032583256387,4.137525701412308,1521.5068360107268,100.0,467.32032317186827
2026-03-31 04:30:00,22.45170426736649,4.715076322620857,1543.0196271638072,100.0,483.6062383350535
2026-03-31 04:45:00,22.145611045214277,4.6763502701827955,1654.507961516552,0.0,462.13152080471525
2026-03-31 05:00:00,21.895041042949693,5.065848934741133,1611.0291363889662,0.0,447.54747502970355
2026-03-31 05:15:00,21.68554979599312,5.181876036112616,1508.8434005800366,0.0,445.2542385210371
2026-03-31 05:30:00,21.541971758075697,5.852814279805516,1338.174803011792,0.0,447.39563990784376
2026-03-31 05:45:00,21.319234625217156,5.514303386662238,1513.534251612542,100.0,469.0791859878123
2026-03-31 06:00:00,22.224310769779393,5.508870148134331,8994.39644302085,0.0,449.15820692599306
2026-03-31 06:15:00,23.092675922437472,6.11453296038177,9038.63631596264,0.0,446.8380468399722
2026-03-31 06:30:00,24.08606879738889,6.3855785762662425,9441.30506142808,0.0,461.7374500056723
2026-03-31 06:45:00,24.887245101551667,6.999080005066099,8895.245444291753,0.0,449.0863208657773
2026-03-31 07:00:00,25.776868244195725,7.125376757579337,9084.457803825071,100.0,483.39671274429855
2026-03-31 07:15:00,26.708716397072624,7.276009545859813,9213.69241344886,100.0,465.7259405100174
2026-03-31 07:30:00,27.539333059692208,7.9113930043073495,9019.600382819877,0.0,464.2825471537978
2026-03-31 07:45:00,28.313063473712432,7.4272995251728,9467.569023834432,100.0,467.858555381685
2026-03-31 08:00:00,29.095318722716573,7.910289937628779,8924.392141653705,100.0,472.7036845859956
2026-03-31 08:15:00,29.925909236805115,8.1479490179396,9064.817844464009,0.0,444.2031115878582
2026-03-31 08:30:00,30.748102861615425,8.636739785769011,8840.238851021404,0.0,443.1699262193007
2026-03-31 08:45:00,31.30174666592783,8.671109532784763,8929.695052971341,0.0,453.6776476401199
2026-03-31 09:00:00,31.578285878463113,9.606370279506871,5049.786782079332,400.0,517.9084259397225
2026-03-31 09:15:00,31.6776294038166,9.68074403126374,5169.260812461546,400.0,510.3220520160037
2026-03-31 09:30:00,31.875136988436594,9.636230292758729,5063.818966804715,1100.0,604.7088533193304
2026-03-31 09:45:00,32.08495660450989,10.099940569802724,5251.8229698669475,500.0,514.1179330696854
2026-03-31 10:00:00,32.252390026411014,10.821508588426871,4981.006937881466,1000.0,588.5829087825101
2026-03-31 10:15:00,32.41804887613647,11.296065723811708,4933.566294032199,400.0,495.859023096485
2026-03-31 10:30:00,32.71924593162527,11.953812412250635,5540.797021455877,500.0,525.8758828755767
2026-03-31 10:45:00,32.905971606634985,12.530797722620363,5078.847529888406,400.0,519.0003513736642
2026-03-31 11:00:00,33.02260957675058,12.0732115694164,4856.103690804291,900.0,584.8926737046015
2026-03-31 11:15:00,33.29040512575168,11.933445012271843,4861.147247550386,800.0,551.9166819412972
2026-03-31 11:30:00,33.43128043991665,11.860088112004297,4811.464017093732,700.0,553.4739163173236
2026-03-31 11:45:00,33.65585894841696,12.836249656935145,5187.313871171357,500.0,523.6976080269392
2026-03-31 12:00:00,33.71016859627641,12.754043445612375,4927.124541421352,400.0,526.7679900018035
2026-03-31 12:15:00,33.99480611033853,13.100040608730989,5025.472495131297,800.0,558.3428966966435
2026-03-31 12:30:00,34.199567512082226,13.251515180584706,4987.298265112347,500.0,521.8745791792064
2026-03-31 12:45:00,34.32761335096979,13.586288716192653,5146.298481588187,800.0,583.6468214443565
2026-03-31 13:00:00,34.55495639294955,14.123770798008419,4830.651181423196,900.0,588.5998267307724
2026-03-31 13:15:00,34.70947782601571,14.007870930907075,4784.885542771397,1000.0,604.5065045881314
2026-03-31 13:30:00,35.003521743683145,14.050613739222182,5044.859461436319,700.0,555.916675496191
2026-03-31 13:45:00,35.20580851207318,13.905045644755242,5120.1918569399795,400.0,512.6395483092581
2026-03-31 14:00:00,35.20879196781324,13.810470487371726,5066.506462619528,600.0,546.2208762422283
2026-03-31 14:15:00,35.57200159257086,14.24330571729882,4838.109254180535,1000.0,593.5241094488579
2026-03-31 14:30:00,35.60164073135541,14.42825683368427,5135.496968418279,800.0,577.0244686312656
2026-03-31 14:45:00,35.864592047629,15.008606476056354,4851.227814580873,800.0,559.0159758649157
2026-03-31 15:00:00,36.02158181556151,14.529650671281729,4895.692271042723,700.0,557.6269437826523
2026-03-31 15:15:00,36.07063997481491,14.776189905740543,4811.2092950556,500.0,526.4299277062906
2026-03-31 15:30:00,36.3423204045553,14.300883745719005,5260.231669730406,1100.0,610.0696552944631
2026-03-31 15:45:00,36.47762864550952,14.043135513267474,5126.68430820547,1000.0,599.8185177973949
2026-03-31 16:00:00,36.67063129199909,14.0358997985474,5120.998675135775,1100.0,610.0196787786756
2026-03-31 16:15:00,36.82852003046397,14.013871212972708,5249.44228422849,1000.0,591.4263893851061
2026-03-31 16:30:00,37.11233093058217,14.755578804813707,5562.529849647744,600.0,537.1710820670909
2026-03-31 16:45:00,37.12454395482142,13.736308838205467,4658.154779217969,600.0,531.1680909170267
2026-03-31 17:00:00,37.216729890519446,14.080624837225695,4852.324683824579,500.0,527.5823797127459
2026-03-31 17:15:00,37.3666065295726,13.385879847661197,4876.764983165095,1100.0,605.7993160467811
2026-03-31 17:30:00,37.42784116887964,13.74597634668757,4829.836075523462,800.0,575.6958161839284
2026-03-31 17:45:00,37.50350764474273,13.374618761135954,4784.483350479258,700.0,545.5481674565694
2026-03-31 18:00:00,37.21672412843667,12.988542536635311,2940.069387188927,0.0,445.46964067535197
2026-03-31 18:15:00,36.95392879638393,12.784434751569025,2756.679256942119,100.0,460.00317273427856
2026-03-31 18:30:00,36.77481456322752,12.347108577783908,3067.0084735074824,0.0,460.60117383099873
2026-03-31 18:45:00,36.56789337135609,12.411082765117218,3010.339664285723,100.0,467.64231956493273
2026-03-31 19:00:00,36.43751242343894,11.862456013080363,3096.205732952731,0.0,448.30612957964485
2026-03-31 19:15:00,36.23854618024098,11.342122856274175,3101.5456903276504,0.0,453.9897555285578
2026-03-31 19:30:00,35.97353161460147,11.02767611205629,3120.6013706853355,100.0,448.1424612213625
2026-03-31 19:45:00,35.82443980727017,11.15576208669035,2925.3182126352235,100.0,464.6549312828727
2026-03-31 20:00:00,35.675715922807505,11.263628298207506,3424.2286805267336,100.0,480.9801134224381
2026-03-31 20:15:00,35.402036708509186,10.518141335329101,3046.8862232964198,0.0,451.05877205122135
2026-03-31 20:30:00,35.064213227460584,10.110487581678996,2627.503049475041,0.0,450.5433053533547
2026-03-31 20:45:00,34.92707776070101,9.904836924272086,2799.5248508467566,0.0,454.38502703713755
2026-03-31 21:00:00,34.57265923412393,9.882368837351912,2651.899402194437,100.0,472.16484194651474
2026-03-31 21:15:00,34.35127208480395,9.227731990047813,3003.4669258302615,100.0,449.02026645688113
2026-03-31 21:30:00,34.08550752210803,8.711258161710337,2975.6389551893335,0.0,436.54138814567176
2026-03-31 21:45:00,33.81519696544638,8.841706690941995,2906.3148604201083,100.0,466.68233032868915
2026-03-31 22:00:00,33.38736007239509,8.317777945363574,1902.1852224801028,0.0,444.2809875048199
2026-03-31 22:15:00,33.06134423907874,8.334620594210447,1609.7965748153822,100.0,475.4962020977593
2026-03-31 22:30:00,32.55713863469794,7.620359697118477,1645.2196722892668,100.0,462.4786048809182
2026-03-31 22:45:00,32.25913494651008,6.897608492398874,1313.7853024115793,100.0,449.52375411429506
2026-03-31 23:00:00,31.563843732108467,6.5634019500762335,1300.1710217337975,0.0,439.855888665248
2026-03-31 23:15:00,31.12758465900317,7.188605135176211,1507.361099819391,100.0,443.0025918429554
2026-03-31 23:30:00,30.797113654924903,6.941670090037858,1534.6014279304452,0.0,448.1269957017367
2026-03-31 23:45:00,30.358292771095506,6.114863909904884,1128.7376865771087,100.0,463.4929269818849
2026-04-01 00:00:00,29.849860965940966,5.811901765999202,1463.9385954300933,0.0,446.6042983217448
2026-04-01 00:15:00,29.466093024431512,6.138441393009423,1502.814416574701,100.0,473.6310323122379
2026-04-01 00:30:00,28.914123588265767,5.157014445110864,1456.9701668457742,0.0,459.58815869213356
2026-04-01 00:45:00,28.531552715401524,5.026689115983919,1337.3219175306647,0.0,448.63689261315113
2026-04-01 01:00:00,28.098318805184903,5.3117597589181225,1392.092963615772,100.0,447.9224506601852
2026-04-01 01:15:00,27.653064712659305,4.8424502872018405,1464.628161285441,100.0,469.9382526439381
2026-04-01 01:30:00,27.36758641636237,4.820441760345194,1518.1600047220095,0.0,454.4428818280686
2026-04-01 01:45:00,26.884574001468668,4.653746909894704,1620.9583165101135,100.0,467.4751325612556
2026-04-01 02:00:00,26.590763535348056,4.70500244187355,1716.1712409901743,0.0,457.8518379944649
2026-04-01 02:15:00,26.26497974969523,4.947480840462307,1441.13045529455,0.0,440.6813752283117
2026-04-01 02:30:00,25.878116937115585,4.494792385210741,1408.7687607769285,0.0,466.0700430894811
2026-04-01 02:45:00,25.60716232272854,4.624282216032698,1587.5311347068612,0.0,442.32457797486506
2026-04-01 03:00:00,25.262323592430626,3.8007733651532445,1622.1689832821708,0.0,455.99378341760683
2026-04-01 03:15:00,24.94572541166103,4.407220886430318,1413.159913348223,0.0,436.50121844469317
2026-04-01 03:30:00,24.6324856383321,4.196120299859086,1658.0786953932345,0.0,442.5578825018396
2026-04-01 03:45:00,24.357780518674435,4.13180309029866,1695.9170682311947,0.0,462.13094917380266
2026-04-01 04:00:00,24.028157070149835,4.30323578144234,1758.3372931317347,0.0,447.9128014159932
2026-04-01 04:15:00,23.799341533936712,4.556238088299692,1855.6641813439646,100.0,471.7193808410624
2026-04-01 04:30:00,23.506799201617035,5.0411923989173,1326.7167722681122,100.0,466.89564310975396
2026-04-01 04:45:00,23.205020802523364,4.498110156224655,1502.7796418665023,0.0,449.1603347519986
2026-04-01 05:00:00,22.91706722119931,5.053905812661097,1502.2555393237321,0.0,460.91080259946153
2026-04-01 05:15:00,22.663347660435385,5.066576006079179,1480.3852862934984,100.0,463.1067294027848
2026-04-01 05:30:00,22.37883861401625,5.298318086353552,1370.1474160779728,100.0,450.7540951394922
2026-04-01 05:45:00,22.17872793477694,5.899107655591714,1202.8875993537858,100.0,458.57407926438634
2026-04-01 06:00:00,23.05660451901853,5.977354027022068,9018.535889205801,100.0,469.40953382961357
2026-04-01 06:15:00,23.89483235134853,6.449799469031511,8846.328868090417,100.0,468.1640728509001
2026-04-01 06:30:00,24.758412662712253,6.248888465046845,9017.198696149526,100.0,452.4635339981165
2026-04-01 06:45:00,25.548075330261746,6.3460345053690865,8841.191291660229,0.0,444.20525984473437
2026-04-01 07:00:00,26.45479747961204,6.759015445192765,8780.06833083113,0.0,445.346229206382
2026-04-01 07:15:00,27.236529311394303,7.180867376851738,9046.85967207538,0.0,447.0762432470862
2026-04-01 07:30:00,27.998943220626124,7.4523899785737955,9030.1843053613,0.0,438.9926912911876
2026-04-01 07:45:00,28.881008546153396,7.373479957018555,9115.856394264187,100.0,459.97303113504415
2026-04-01 08:00:00,29.654882815195645,8.032089814652418,9437.172753283525,100.0,459.17111611792376
2026-04-01 08:15:00,30.38537540069535,8.384985831309644,9055.457906242169,100.0,471.17226607809533
2026-04-01 08:30:00,31.291823800172125,9.387398083376697,9097.016353412826,0.0,456.47297048792194
2026-04-01 08:45:00,31.935164927884074,9.51353014338536,8784.487734226535,0.0,448.83351633528946
2026-04-01 09:00:00,32.03214591233126,9.014113293674779,4742.618511892725,800.0,566.8636816330342
2026-04-01 09:15:00,32.24078169448759,9.503369796427966,5316.565889354667,800.0,571.1193944963129
2026-04-01 09:30:00,32.40191454265327,9.468540003558786,4815.304044013339,700.0,548.4673991403554
2026-04-01 09:45:00,32.460826391079266,10.045443924345413,4791.211185706272,500.0,515.8253433426605
2026-04-01 10:00:00,32.557107801211856,10.628134888063698,4992.180215756689,800.0,562.4782303285942
2026-04-01 10:15:00,32.81103897240213,11.200356970783625,4981.961517324522,1100.0,609.9214946882283
2026-04-01 10:30:00,32.890370121368775,10.918033313941256,4819.498698711342,400.0,500.69220960166183
2026-04-01 10:45:00,33.16231308729118,11.230371621675303,4939.00535625738,1100.0,616.296476472503
2026-04-01 11:00:00,33.25802284776999,11.062709960728407,5245.875143530021,700.0,560.8377253902696
2026-04-01 11:15:00,33.29421792276199,11.927567116971913,4838.801278233641,800.0,557.303213593614
2026-04-01 11:30:00,33.55006293042639,11.915112831922588,4721.265503126766,500.0,525.2010296897282
2026-04-01 11:45:00,33.83220537574985,12.319337505972737,5188.518724179959,800.0,568.2405136378693
2026-04-01 12:00:00,34.001175745172986,12.445222896184506,5098.459382387608,500.0,527.7320694842945
2026-04-01 12:15:00,34.1753797610174,12.894871936573226,4875.896275870267,600.0,539.8964898551712
2026-04-01 12:30:00,34.15353053024891,12.594502536908081,4683.566596774616,900.0,573.3712057605469
2026-04-01 12:45:00,34.39954802975462,12.863290551627838,4851.075328712287,400.0,499.9008856091427
2026-04-01 13:00:00,34.51680326215046,14.105858737248862,4989.059112630146,700.0,555.2353886046798
2026-04-01 13:15:00,34.770460286224356,13.225896644499699,5233.134417976764,800.0,578.2302473579641
2026-04-01 13:30:00,34.836133613698514,13.40882523634479,4792.683605026069,500.0,507.286501031656
2026-04-01 13:45:00,35.058794877166925,14.394793711719341,4983.096023697705,600.0,542.7658126384126
2026-04-01 14:00:00,35.276646043324824,14.800727089962203,5135.02893197898,600.0,549.5169760423012
2026-04-01 14:15:00,35.44766050211259,13.64244689641959,4523.746531975616,900.0,583.7757929903503
2026-04-01 14:30:00,35.64124752496161,13.927057489636832,5206.75723358778,1100.0,619.4016199682115
2026-04-01 14:45:00,35.7489129643603,14.162292095947489,4763.509885558713,1000.0,594.3754473528176
2026-04-01 15:00:00,35.85377871450258,14.579269465101499,5066.399098691387,500.0,524.0450704057849
2026-04-01 15:15:00,36.062207324293325,13.743934297297184,5049.336629922149,400.0,497.0326918535348
2026-04-01 15:30:00,36.22240932933663,13.924282537129232,5216.917278292769,400.0,491.24525353264903
2026-04-01 15:45:00,36.470965150074775,14.167623063887028,5110.184876178708,800.0,577.5421264098022
2026-04-01 16:00:00,36.55802703696252,13.980318060441705,4524.541901654004,500.0,517.1200405782045
2026-04-01 16:15:00,36.65951558146525,13.631737457832086,4843.044150568801,500.0,521.3557772399726
2026-04-01 16:30:00,36.69955617509439,13.578770640129628,5027.641025870656,1000.0,588.9084619738385
2026-04-01 16:45:00,36.70382487374423,13.06091368780255,4961.004022776043,1000.0,588.720242375329
2026-04-01 17:00:00,36.87778242233935,13.237106012646978,5095.522145951354,1000.0,598.609298399243
2026-04-01 17:15:00,37.16331737739001,13.045189789823171,5157.873311133941,600.0,534.1633824469149
2026-04-01 17:30:00,37.18818553057704,12.993417899243568,5121.690347285936,800.0,573.0237679839576
2026-04-01 17:45:00,37.24717076874257,12.538759695883169,4957.145011489107,800.0,573.6203073518367
2026-04-01 18:00:00,37.09892614351076,12.61223016548438,2630.7325977759037,100.0,467.5667971705969
2026-04-01 18:15:00,36.85811180007917,12.524772642710719,2908.9037502290366,100.0,466.90880632742756
2026-04-01 18:30:00,36.59197066445675,12.003578086857226,3083.2736296277913,0.0,462.6221456394551
2026-04-01 18:45:00,36.32699673533358,11.785353724565384,2781.9105494899045,100.0,456.45924984764093
2026-04-01 19:00:00,36.13348882286441,11.406676882633612,3126.2549460243154,0.0,449.56052107037664
2026-04-01 19:15:00,35.95503845072463,11.090875819859045,3181.678659453461,0.0,459.0615185641567
2026-04-01 19:30:00,35.79535938251368,10.564956696032304,3025.3733952591683,0.0,460.1163184747043
2026-04-01 19:45:00,35.419633306582995,10.558676560291234,2387.244026737521,0.0,438.62589080524344
2026-04-01 20:00:00,35.167303587289375,10.10988933308399,2744.3823274576393,100.0,462.50115646675306
2026-04-01 20:15:00,35.03144952701522,10.436757452289223,3377.237831711216,100.0,475.8649687669381
2026-04-01 20:30:00,34.67562479327609,9.94629519066964,2890.6924413943243,100.0,469.0646328415925
2026-04-01 20:45:00,34.478308885545076,9.252657949525702,2603.1713553742006,0.0,451.5621042518382
2026-04-01 21:00:00,34.217195376657294,8.569130951864574,3247.0494776620544,0.0,448.25852245252275
2026-04-01 21:15:00,33.855048262571344,8.125399037665478,3002.6711183087345,100.0,461.92959259433803
2026-04-01 21:30:00,33.67178743752721,8.47887133553766,3220.988097791545,0.0,452.3057525047226
2026-04-01 21:45:00,33.48918452157719,7.865486175333296,3055.3917350438733,100.0,462.9810070001241
2026-04-01 22:00:00,33.1112007437217,7.59994779550488,1591.7118272424339,100.0,464.65937103164447
